x = 0.43972431206371737	y = 0.5364813390931099	t = 1.3179259300231934
x = 0.43848988511697373	y = 0.5385900570782783	t = 1.3327844142913818
x = 0.436742614858399	y = 0.5415310143105458	t = 1.3523647785186768
x = 0.43470239209667105	y = 0.5448659767897569	t = 1.375133991241455
x = 0.43315606742317353	y = 0.5473572419422834	t = 1.392662763595581
x = 0.43185405284779	y = 0.5494249120013858	t = 1.4068257808685303
x = 0.43025964677329426	y = 0.5518856824753778	t = 1.4237594604492188
x = 0.4289309750445478	y = 0.5539363245370379	t = 1.4393370151519775
x = 0.4275758688256738	y = 0.5559695949478265	t = 1.4552562236785889
x = 0.42578865053906956	y = 0.5585956182167718	t = 1.4714415073394775
x = 0.4245454682848618	y = 0.5604096204326902	t = 1.4858922958374023
x = 0.4228722713484967	y = 0.5628175103945029	t = 1.501814603805542
x = 0.421464981820936	y = 0.5648150182451602	t = 1.5169265270233154
x = 0.4198957031989142	y = 0.5669971436618416	t = 1.5325706005096436
x = 0.41874416138824655	y = 0.568576723470553	t = 1.5458183288574219
x = 0.4170015486391394	y = 0.5709348631743681	t = 1.5613949298858643
x = 0.4140465600550881	y = 0.574827169454635	t = 1.583033800125122
x = 0.4105763387820359	y = 0.5792477482480987	t = 1.6198368072509766
x = 0.4073688380882197	y = 0.5832529761562023	t = 1.655339002609253
x = 0.4037853395518359	y = 0.5875822359997437	t = 1.688772439956665
x = 0.4003043263379983	y = 0.5916785482334161	t = 1.7231099605560303
x = 0.39777268036429825	y = 0.5946576844033598	t = 1.7408063411712646
x = 0.3946869833199647	y = 0.5981263994255286	t = 1.7718873023986816
x = 0.39305114944988273	y = 0.5999414886732826	t = 1.7892663478851318
x = 0.3914036013210242	y = 0.6017459516379661	t = 1.8037924766540527
x = 0.3897444079595133	y = 0.6035397127193082	t = 1.8192811012268066
x = 0.3880736388793661	y = 0.6053226967654072	t = 1.8353469371795654
x = 0.3857184541596629	y = 0.6078036820000675	t = 1.8530182838439941
x = 0.3833472601059217	y = 0.6102693708608179	t = 1.8754208087921143
x = 0.3809601560623331	y = 0.6127196600444876	t = 1.8952906131744385
x = 0.37854153273370816	y = 0.6151388425495413	t = 1.915755271911621
x = 0.37539187050023015	y = 0.6182087045075351	t = 1.9408988952636719
x = 0.37327889280256354	y = 0.6202416450637795	t = 1.9597322940826416
x = 0.37168923332314363	y = 0.6217612137183733	t = 1.9755001068115234
x = 0.3695566174703413	y = 0.6237735436317912	t = 1.9895119667053223
x = 0.36812621988074706	y = 0.625105866283962	t = 2.004835367202759
x = 0.36615350465426394	y = 0.6269314350618674	t = 2.019033432006836
x = 0.36434942260056563	y = 0.6285794002833887	t = 2.034848928451538
x = 0.36234742583847745	y = 0.630372809241839	t = 2.0494210720062256
x = 0.36051691400170766	y = 0.6319913665757835	t = 2.0656394958496094
x = 0.35886474755622333	y = 0.6334427287610941	t = 2.0803191661834717
x = 0.3570186074825423	y = 0.6350434374342038	t = 2.0951082706451416
x = 0.3551621451765492	y = 0.6366321630663525	t = 2.1090166568756104
x = 0.3529220970652022	y = 0.6385241743017607	t = 2.1264967918395996
x = 0.3514205986613103	y = 0.6397758225977747	t = 2.1398465633392334
x = 0.3487788537985011	y = 0.6419491534235688	t = 2.1603446006774902
x = 0.3466867157602769	y = 0.6436365375400868	t = 2.1767709255218506
x = 0.3447748829044609	y = 0.6451581802574293	t = 2.19063138961792
x = 0.34304981021122316	y = 0.6465220828784325	t = 2.205989360809326
x = 0.34112329389191465	y = 0.6480250919599944	t = 2.2199223041534424
x = 0.33899878632183833	y = 0.6496715348871407	t = 2.236323595046997
x = 0.3370577681444103	y = 0.6511557686499669	t = 2.2498605251312256
x = 0.3341247625497009	y = 0.6533537464464875	t = 2.272808313369751
x = 0.33235223808571035	y = 0.6546553850987595	t = 2.287959098815918
x = 0.3301806819335116	y = 0.6562392571281576	t = 2.303091049194336
x = 0.32780057729083206	y = 0.6579517476962937	t = 2.3198580741882324
x = 0.32580796127416967	y = 0.6593659551909564	t = 2.335675001144409
x = 0.3238062332595934	y = 0.6607672354568134	t = 2.3504130840301514
x = 0.32119810489531925	y = 0.6625804684392189	t = 2.3697261810302734
x = 0.31714982434772376	y = 0.6653178815098456	t = 2.3976995944976807
x = 0.3128531770595769	y = 0.6681230077775818	t = 2.4306862354278564
x = 0.30852949741627017	y = 0.6708862858379188	t = 2.4622550010681152
x = 0.30396283344084496	y = 0.6737222701549064	t = 2.4934091567993164
x = 0.30083057216570036	y = 0.6756255745227948	t = 2.517937421798706
x = 0.2987342287147133	y = 0.6768809013978847	t = 2.533452272415161
x = 0.29578803386931596	y = 0.6786193256071849	t = 2.5509257316589355
x = 0.29132712562435853	y = 0.6811551112698059	t = 2.5854310989379883
x = 0.2891951122078391	y = 0.6823488533774659	t = 2.599740505218506
x = 0.28705541671962215	y = 0.6835287705972416	t = 2.6159350872039795
x = 0.28490812880497135	y = 0.6846948134950006	t = 2.6294760704040527
x = 0.2829721834347634	y = 0.6857379921374699	t = 2.6450672149658203
x = 0.2803819741052064	y = 0.6871121601348908	t = 2.6594862937927246
x = 0.27843599179839934	y = 0.6881364935855445	t = 2.6753034591674805
x = 0.27626646763811435	y = 0.6892606227354909	t = 2.689481258392334
x = 0.2740897127756371	y = 0.6903706856600593	t = 2.7047505378723145
x = 0.271905818408881	y = 0.6914666358517516	t = 2.7198965549468994
x = 0.269714876034878	y = 0.6925484273943407	t = 2.7345519065856934
x = 0.26773366807013005	y = 0.6935028492910683	t = 2.7479617595672607
x = 0.2653084290780136	y = 0.6946615220484851	t = 2.764437675476074
x = 0.26287945289732395	y = 0.6958123397757138	t = 2.77938175201416
x = 0.2606645672655289	y = 0.6968442230374675	t = 2.795520305633545
x = 0.25888735262242796	y = 0.6976582433235488	t = 2.8092715740203857
x = 0.25621368313928056	y = 0.6988619931110654	t = 2.825218439102173
x = 0.25397917898523065	y = 0.6998506753721347	t = 2.8394110202789307
x = 0.2519652560142599	y = 0.700733976240203	t = 2.8545095920562744
x = 0.2494934289218302	y = 0.7017896170658594	t = 2.8703677654266357
x = 0.24701819833390107	y = 0.702837252624745	t = 2.8858845233917236
x = 0.24476187127376697	y = 0.703775063706747	t = 2.9029481410980225
x = 0.24249952131058064	y = 0.70469825061734	t = 2.9166526794433594
x = 0.24023124322837106	y = 0.7056067746784342	t = 2.932281732559204
x = 0.23727115363034995	y = 0.706759170871027	t = 2.947037696838379
x = 0.23498847155081068	y = 0.7076308726271165	t = 2.9667415618896484
x = 0.23224253972113218	y = 0.7086591626848427	t = 2.9829890727996826
x = 0.2301806056917046	y = 0.7094237110579509	t = 2.99726939201355
x = 0.22788411732805972	y = 0.7102583622566339	t = 3.01271390914917
x = 0.225349185234601	y = 0.7111519091268175	t = 3.0279674530029297
x = 0.2230394919152073	y = 0.7119492912172658	t = 3.0428922176361084
x = 0.22049600388671545	y = 0.7128181844078135	t = 3.058006763458252
x = 0.21817867767645494	y = 0.7135931041862802	t = 3.074655294418335
x = 0.21585638418734604	y = 0.714353008376466	t = 3.0891683101654053
x = 0.21352922071482802	y = 0.7150978651412184	t = 3.1038150787353516
x = 0.21143261499176658	y = 0.7157614543202742	t = 3.1172537803649902
x = 0.20909832941829146	y = 0.7164836816316417	t = 3.1329474449157715
x = 0.20675941798371664	y = 0.7171907846856831	t = 3.146937370300293
x = 0.2044159786797114	y = 0.7178827338574167	t = 3.1628434658050537
x = 0.2020681096876457	y = 0.718559500156752	t = 3.177220106124878
x = 0.199715909374477	y = 0.719221055229704	t = 3.192704200744629
x = 0.19759701324815943	y = 0.7198096003532163	t = 3.207129955291748
x = 0.19500038940211642	y = 0.7205037554726401	t = 3.2214226722717285
x = 0.19287405203031618	y = 0.7210648219017013	t = 3.2372591495513916
x = 0.19003415277279953	y = 0.7217945439468777	t = 3.252629518508911
x = 0.18813777741406046	y = 0.722268760577303	t = 3.2669191360473633
x = 0.18552816468562544	y = 0.7229123661515886	t = 3.2829551696777344
x = 0.18315205202462437	y = 0.7234820942007926	t = 3.2972524166107178
x = 0.18077230146055226	y = 0.7240364304530961	t = 3.312791109085083
x = 0.17814877898791218	y = 0.7246207561869245	t = 3.327697515487671
x = 0.17600072458535948	y = 0.7250918914543454	t = 3.3426601886749268
x = 0.1726546329295151	y = 0.7258031251917444	t = 3.3625242710113525
x = 0.17026132924137438	y = 0.7262956684732453	t = 3.3764564990997314
x = 0.16786488760405513	y = 0.7267727103023778	t = 3.3925833702087402
x = 0.16522383130985	y = 0.7272718379198273	t = 3.4078621864318848
x = 0.1630616567275964	y = 0.7276732195741046	t = 3.423027753829956
x = 0.16065640415939828	y = 0.7281036397304587	t = 3.4378774166107178
x = 0.15800910789334527	y = 0.7285685367162558	t = 3.4528472423553467
x = 0.15535742273455322	y = 0.7290077092863276	t = 3.4679906368255615
x = 0.15294426615018283	y = 0.7293913454774378	t = 3.483729124069214
x = 0.1505286769553354	y = 0.7297593539957574	t = 3.4983971118927
x = 0.14811075635419235	y = 0.7301117194231017	t = 3.51291823387146
x = 0.14617641987327795	y = 0.7303936117649772	t = 3.5267186164855957
x = 0.14351306935901648	y = 0.7307553724121525	t = 3.542782783508301
x = 0.14133301788576388	y = 0.731044304463858	t = 3.556486129760742
x = 0.13866520750058842	y = 0.7313715573880801	t = 3.572658061981201
x = 0.13648159843540145	y = 0.7316322441866854	t = 3.587183713912964
x = 0.13380977525986532	y = 0.7319249345458186	t = 3.6029014587402344
x = 0.13162297453922675	y = 0.7321573324045614	t = 3.6172103881835938
x = 0.12870529566904135	y = 0.7324483170545577	t = 3.6330370903015137
x = 0.1265150207862589	y = 0.7326452995268392	t = 3.6474785804748535
x = 0.1240813820276117	y = 0.7328641689404853	t = 3.66267466545105
x = 0.12164637757331452	y = 0.733067281557948	t = 3.6765453815460205
x = 0.11921010944097586	y = 0.7332546288695656	t = 3.692727565765381
x = 0.11677267970114744	y = 0.7334262030261843	t = 3.7069268226623535
x = 0.11433419047304814	y = 0.7335819968394868	t = 3.722412586212158
x = 0.11165131174321026	y = 0.7337446881073684	t = 3.7384214401245117
x = 0.10847891956738696	y = 0.7339061665758715	t = 3.757474660873413
x = 0.10579338765682497	y = 0.7340167336822584	t = 3.773512363433838
x = 0.10335199501085954	y = 0.7341172492335192	t = 3.7885582447052
x = 0.10066551618570531	y = 0.7342017373963571	t = 3.803584337234497
x = 0.09871135661124573	y = 0.7342505356683812	t = 3.817453384399414
x = 0.09602418411564993	y = 0.7343089369232919	t = 3.832937717437744
x = 0.09382522814215234	y = 0.7343353714301531	t = 3.8479316234588623
x = 0.09040443545670011	y = 0.7343543504101738	t = 3.8664119243621826
x = 0.08844966753015836	y = 0.7343525428792518	t = 3.8799619674682617
x = 0.08576201244600978	y = 0.7343239618311265	t = 3.8956871032714844
x = 0.08283028831554255	y = 0.7342738052872232	t = 3.9139857292175293
x = 0.08038718487348655	y = 0.7342320081673038	t = 3.9292702674865723
x = 0.07647941261536417	y = 0.7341145363244354	t = 3.9508185386657715
x = 0.07306084883238323	y = 0.733989618510585	t = 3.9728238582611084
x = 0.06964316521735583	y = 0.7338425759789848	t = 3.994753360748291
x = 0.0659830635405168	y = 0.7336494855136739	t = 4.015603065490723
x = 0.06354388008180972	y = 0.733504967408963	t = 4.030666828155518
x = 0.0613499812475696	y = 0.7333535934955774	t = 4.045907258987427
x = 0.05866916215028954	y = 0.7331599038073634	t = 4.060580492019653
x = 0.05647628907192547	y = 0.7329943326180823	t = 4.075181484222412
x = 0.05379820194253983	y = 0.7327659556159999	t = 4.090488433837891
x = 0.051607655948722846	y = 0.7325720112798969	t = 4.105081558227539
x = 0.049175161768009526	y = 0.7323407679262298	t = 4.119001150131226
x = 0.04674421531215009	y = 0.7320937846139111	t = 4.133952856063843
x = 0.044314918428738	y = 0.7318310716906207	t = 4.148895740509033
x = 0.04140186378975935	y = 0.7314969538575368	t = 4.168634414672852
x = 0.03897617131331437	y = 0.7312028153909301	t = 4.183032274246216
x = 0.036308970696897695	y = 0.7308706292993361	t = 4.1975133419036865
x = 0.0341294572894322	y = 0.7305776660538393	t = 4.212931156158447
x = 0.03195090343260802	y = 0.7302776506384853	t = 4.227232217788696
x = 0.029048815018356666	y = 0.7298588369663966	t = 4.243923187255859
x = 0.026632717713313412	y = 0.729494179263363	t = 4.257575511932373
x = 0.0244593036760373	y = 0.7291589516107069	t = 4.27298641204834
x = 0.022046860697598404	y = 0.7287708532937818	t = 4.287675857543945
x = 0.01963698029894943	y = 0.7283671480894219	t = 4.303020477294922
x = 0.0172297634450947	y = 0.7279478529113704	t = 4.3171961307525635
x = 0.014825310989445749	y = 0.727512985326532	t = 4.332696914672852
x = 0.012423723669596154	y = 0.7270625635542372	t = 4.347145318984985
x = 0.010025102103101105	y = 0.7265966064654789	t = 4.3631227016448975
x = 0.007867711205891447	y = 0.7261702607452342	t = 4.377188205718994
x = 0.005236083626709598	y = 0.7256235953885939	t = 4.392577171325684
x = 0.0021280854775025883	y = 0.7249674742735998	t = 4.4098639488220215
x = -0.0004962449407985656	y = 0.724386787969955	t = 4.429299354553223
x = -0.003118682301671643	y = 0.7237976114124117	t = 4.445222616195679
x = -0.005499199449994899	y = 0.7232465764458635	t = 4.459664583206177
x = -0.008111759915468083	y = 0.7226150429614719	t = 4.475860357284546
x = -0.01024762593239215	y = 0.7220914185595553	t = 4.489767789840698
x = -0.013090868614184875	y = 0.7213748342250261	t = 4.5064826011657715
x = -0.015221550110744643	y = 0.7208304974572511	t = 4.520496368408203
x = -0.017819134263457513	y = 0.7201399445648266	t = 4.538541078567505
x = -0.02111939244160701	y = 0.7192396786285145	t = 4.558581352233887
x = -0.023710149609072282	y = 0.7185239384334096	t = 4.573586463928223
x = -0.026526085684645866	y = 0.7177066098126312	t = 4.593413591384888
x = -0.029104922158628997	y = 0.7169490418829274	t = 4.609205007553101
x = -0.03144481210676405	y = 0.7162451836170555	t = 4.623747110366821
x = -0.033548651882417596	y = 0.7156048990280549	t = 4.639096260070801
x = -0.03611229246772157	y = 0.7147974006212181	t = 4.655449628829956
x = -0.038438074456487996	y = 0.7140482413801021	t = 4.669753551483154
x = -0.040529085185703695	y = 0.713367227219575	t = 4.685222387313843
x = -0.04353974107571586	y = 0.7123542620054881	t = 4.70278000831604
x = -0.04562176078092017	y = 0.7116462365090019	t = 4.716672897338867
x = -0.04816363756841768	y = 0.7107726409934211	t = 4.7325239181518555
x = -0.05023631733781141	y = 0.7100377228142475	t = 4.745920658111572
x = -0.05299348993303434	y = 0.7090399646590758	t = 4.763510704040527
x = -0.05505893671658696	y = 0.7082849575459663	t = 4.777970790863037
x = -0.057121929203588315	y = 0.7075232698441426	t = 4.7923009395599365
x = -0.05963420704666314	y = 0.7065678815634645	t = 4.807703733444214
x = -0.06236807025545068	y = 0.7055079221247603	t = 4.8270673751831055
x = -0.06487095385682369	y = 0.7045281872597894	t = 4.84334921836853
x = -0.06714048989473187	y = 0.7036228102110105	t = 4.857758522033691
x = -0.0696271925688157	y = 0.7026027040702754	t = 4.875078201293945
x = -0.0718878313634375	y = 0.7016753348514252	t = 4.889389991760254
x = -0.07413627582313348	y = 0.7007187790822816	t = 4.905038833618164
x = -0.07638472028282954	y = 0.6997622233131381	t = 4.919396877288818
x = -0.07884767673282343	y = 0.6986860484885417	t = 4.935543775558472
x = -0.08197341740540341	y = 0.697296110343765	t = 4.952503442764282
x = -0.08419961636456957	y = 0.6962888667674504	t = 4.972724914550781
x = -0.08641924910447936	y = 0.6952672347751264	t = 4.987110614776611
x = -0.08863222263079634	y = 0.6942312571693647	t = 5.0022687911987305
x = -0.09105531467900113	y = 0.6930681012668355	t = 5.017730236053467
x = -0.09325812563191446	y = 0.6920106868099908	t = 5.032289266586304
x = -0.09523756514430627	y = 0.6910526025896241	t = 5.045987129211426
x = -0.09787681782749541	y = 0.6897751569624685	t = 5.062824249267578
x = -0.10008303942487921	y = 0.6887248771468685	t = 5.0764241218566895
x = -0.10229601295119625	y = 0.6876888995411068	t = 5.089855909347534
x = -0.10473395916526157	y = 0.6865572083354389	t = 5.104969501495361
x = -0.1074014721545999	y = 0.6853398766190314	t = 5.119638442993164
x = -0.10963091926439666	y = 0.6843398431133736	t = 5.1352691650390625
x = -0.1123062557961528	y = 0.6831398029065842	t = 5.149680852890015
x = -0.11453570290594957	y = 0.6821397694009264	t = 5.166927337646484
x = -0.11698452176103233	y = 0.6810318014669802	t = 5.180815935134888
x = -0.11898515650303602	y = 0.6801188026796746	t = 5.195359468460083
x = -0.12142675251693683	y = 0.6789950074881183	t = 5.210965394973755
x = -0.12363972604325381	y = 0.6779590298823566	t = 5.225613355636597
x = -0.1258526995695708	y = 0.6769230522765949	t = 5.239480018615723
x = -0.12784134778988168	y = 0.675984231520333	t = 5.254614353179932
x = -0.1302681915470039	y = 0.674828923723173	t = 5.2695043087005615
x = -0.1324744131443877	y = 0.673778643907573	t = 5.28510856628418
x = -0.13468063474177155	y = 0.672728364091973	t = 5.298322677612305
x = -0.13732810065863213	y = 0.671468028313253	t = 5.314675807952881
x = -0.13931674887894296	y = 0.6705292075569913	t = 5.327977418899536
x = -0.1415263580126218	y = 0.6694860733833671	t = 5.342315196990967
x = -0.1446291986487049	y = 0.6680457391216079	t = 5.36284327507019
x = -0.1470707946626058	y = 0.6669219439300516	t = 5.37712287902832
x = -0.14951601490283256	y = 0.6658060565233448	t = 5.392697811126709
x = -0.15173894239394778	y = 0.6647916134263386	t = 5.4065961837768555
x = -0.1541805384078486	y = 0.6636678182347823	t = 5.421992301940918
x = -0.15595624459977644	y = 0.6628505126409231	t = 5.436923027038574
x = -0.15861980388766828	y = 0.6616245542501343	t = 5.452898979187012
x = -0.16105775010173365	y = 0.6604928630444664	t = 5.469394683837891
x = -0.16326056105464704	y = 0.6594354485876216	t = 5.484399795532227
x = -0.16502280981697776	y = 0.6585895170221457	t = 5.497156381607056
x = -0.16788200022376604	y = 0.6572056175927271	t = 5.513820171356201
x = -0.16964150201255873	y = 0.6563539871746233	t = 5.527277231216431
x = -0.1725051562513462	y = 0.6549793483807251	t = 5.54236364364624
x = -0.1749394271302948	y = 0.6538397730143873	t = 5.55782675743103
x = -0.17760298641818667	y = 0.6526138146235986	t = 5.574734210968018
x = -0.18428158329568503	y = 0.6495920838946546	t = 5.609769344329834
x = -0.19142613340443942	y = 0.6464150824208795	t = 5.658615350723267
x = -0.19653886663400447	y = 0.6440818632977653	t = 5.69463324546814
x = -0.20402842387390996	y = 0.640486654144493	t = 5.745277643203735
x = -0.21190860071483605	y = 0.636577624666442	t = 5.795385122299194
x = -0.21737213163158514	y = 0.6338453245647695	t = 5.830895900726318
x = -0.22583168767641637	y = 0.6300177989747737	t = 5.877274751663208
x = -0.23171712115812787	y = 0.6276256738976908	t = 5.909839153289795
x = -0.2390345223879647	y = 0.6248700298962905	t = 5.958881139755249
x = -0.24177854784915354	y = 0.6238366633957654	t = 5.974653244018555
x = -0.24429695700550583	y = 0.6228975563470951	t = 5.989983081817627
x = -0.24658641987491714	y = 0.6220438226664857	t = 6.005555868148804
x = -0.2520677533507168	y = 0.6199593391450062	t = 6.045405387878418
x = -0.2577561251720191	y = 0.6177326689973451	t = 6.086682558059692
x = -0.2611648065982681	y = 0.6163856281119453	t = 6.1098268032073975
x = -0.26456024899156316	y = 0.6150055559520897	t = 6.1374030113220215
x = -0.2686018554465986	y = 0.6132706663623029	t = 6.173970937728882
x = -0.2706198407218219	y = 0.6123966860504446	t = 6.189006090164185
x = -0.27240853938018683	y = 0.6116082204371375	t = 6.203726053237915
x = -0.2741920970680242	y = 0.6108081936326112	t = 6.2189788818359375
x = -0.27618976653394306	y = 0.6098887248395196	t = 6.235616207122803
x = -0.27796014535499675	y = 0.6090599427549103	t = 6.249969482421875
x = -0.2797251226329038	y = 0.6082197189024303	t = 6.266243934631348
x = -0.2814846244216965	y = 0.6073680884843266	t = 6.281481742858887
x = -0.28302176875950363	y = 0.6066179331774872	t = 6.2951979637146
x = -0.2847729191685983	y = 0.6057492599601426	t = 6.309354782104492
x = -0.2862977238793123	y = 0.6049743300963382	t = 6.325354099273682
x = -0.2882549522955805	y = 0.6039716521405191	t = 6.339438438415527
x = -0.28977975700629455	y = 0.6031967222767146	t = 6.354603052139282
x = -0.29217980722128917	y = 0.6019867364531755	t = 6.373084306716919
x = -0.29437572770387066	y = 0.6009150860148337	t = 6.388649940490723
x = -0.2961379764662014	y = 0.6000691544493578	t = 6.402964115142822
x = -0.29812965263988667	y = 0.5991367746041724	t = 6.416795253753662
x = -0.30034928537979655	y = 0.5981151426118484	t = 6.435354948043823
x = -0.3021249915717245	y = 0.5972978370179892	t = 6.449047088623047
x = -0.30390069776365236	y = 0.59648053142413	t = 6.464712619781494
x = -0.30545211808169387	y = 0.5957603642932505	t = 6.479262590408325
x = -0.30721980538863697	y = 0.5949258569543511	t = 6.495577096939087
x = -0.30898749269558	y = 0.5940913496154517	t = 6.5104289054870605
x = -0.31030917926732804	y = 0.5934569009413448	t = 6.524877071380615
x = -0.31184874333252166	y = 0.5927117243255041	t = 6.538917064666748
x = -0.3133809999404795	y = 0.5919516352603276	t = 6.553522109985352
x = -0.3151264910059302	y = 0.5910716455704809	t = 6.5727643966674805
x = -0.31686624959816867	y = 0.5901803762764194	t = 6.588448762893677
x = -0.31817106854234756	y = 0.5895119243058733	t = 6.602644920349121
x = -0.3196958732530615	y = 0.5887369944420688	t = 6.617138862609863
x = -0.32143850720816314	y = 0.5878513603120066	t = 6.6308205127716064
x = -0.32297076381612094	y = 0.58709127124683	t = 6.6458516120910645
